randomized_id	rater_id	dataset	rating	time_sec	artifacts	confidence	comments	defaced	subject
sub-0676_T1w	rater_02	IXI dataset - MRIQC derivatives	3.1	57.674	"[""head-motion"",""noise-local"",""processing""]"	3.05		1	132
sub-0769_T1w	rater_02	IXI dataset - MRIQC derivatives	3.05	55.979	"[""noise-global"",""noise-local"",""uncategorized""]"	2.95	background noise	0	079
sub-0782_T1w	rater_02	IXI dataset - MRIQC derivatives	3.55	54.529	"[""field-variation"",""processing""]"	2.95		1	212
sub-0555_T1w	rater_02	IXI dataset - MRIQC derivatives	3.65	43.051	"[""field-variation"",""processing""]"	3.15		0	160
sub-0176_T1w	rater_02	IXI dataset - MRIQC derivatives	1.8	42.934	"[""head-motion"",""noise-global"",""noise-local"",""processing"",""uncategorized""]"	3.5	background noise	0	443
sub-0784_T1w	rater_02	IXI dataset - MRIQC derivatives	3.3	46.574	"[""processing""]"	2.95		0	643
sub-0592_T1w	rater_02	IXI dataset - MRIQC derivatives	1.45	37.191	"[""noise-global"",""noise-local""]"	3.05		0	387
sub-0650_T1w	rater_02	IXI dataset - MRIQC derivatives	2.45	57.852	"[""noise-global"",""noise-local"",""processing"",""uncategorized""]"	2.85	background noise	0	338
sub-0905_T1w	rater_02	IXI dataset - MRIQC derivatives	3.1	55.936	"[""noise-local"",""uncategorized""]"	2.65	background noise	1	284
sub-1187_T1w	rater_02	IXI dataset - MRIQC derivatives	2.55	52.859	"[""head-motion"",""noise-local""]"	3.05		1	445
sub-0613_T1w	rater_02	IXI dataset - MRIQC derivatives	2.6	40.25	"[""head-motion"",""noise-global"",""noise-local"",""processing"",""uncategorized""]"	1.65	background noise	0	598
sub-0733_T1w	rater_02	IXI dataset - MRIQC derivatives	2.9	46.238	"[""noise-local"",""uncategorized""]"	3.0	horizontal band line noise, background noise	0	600
sub-1008_T1w	rater_02	IXI dataset - MRIQC derivatives	2.95	38.958	"[""noise-local"",""processing""]"	2.9		1	260
sub-0616_T1w	rater_02	IXI dataset - MRIQC derivatives	2.7	709.212	"[""head-motion"",""noise-global"",""noise-local"",""wrap-around"",""processing""]"	2.9	light head motion	0	556
sub-0085_T1w	rater_02	IXI dataset - MRIQC derivatives	2.8	145.374	"[""head-motion"",""noise-global"",""noise-local"",""processing""]"	3.15		1	130
sub-1030_T1w	rater_02	IXI dataset - MRIQC derivatives	3.25	49.505	"[""noise-local"",""field-variation""]"	3.5	horizontal line	1	610
sub-0440_T1w	rater_02	IXI dataset - MRIQC derivatives	3.1	60.736	"[""noise-local"",""processing""]"	2.85		1	572
sub-0077_T1w	rater_02	IXI dataset - MRIQC derivatives	3.1	75.377	"[""noise-local"",""processing""]"	3.5		1	608
sub-1116_T1w	rater_02	IXI dataset - MRIQC derivatives	3.5	50.295	"[""noise-global"",""noise-local""]"	3.5		1	334
sub-1223_T1w	rater_02	IXI dataset - MRIQC derivatives	2.55	77.848	"[""noise-global"",""noise-local"",""field-variation"",""processing"",""uncategorized""]"	1.75	background noise	0	598
sub-0161_T1w	rater_02	IXI dataset - MRIQC derivatives	2.75	63.44	"[""noise-global"",""noise-local"",""processing""]"	3.05		1	150
sub-1190_T1w	rater_02	IXI dataset - MRIQC derivatives	3.3	75.38	"[""noise-local"",""processing""]"	2.95		0	137
sub-1179_T1w	rater_02	IXI dataset - MRIQC derivatives	3.4	47.827	"[""noise-local"",""processing""]"	2.45		1	518
sub-1168_T1w	rater_02	IXI dataset - MRIQC derivatives	2.8	53.929	"[""noise-global"",""noise-local"",""processing"",""uncategorized""]"	2.95	background noise	1	452
sub-0466_T1w	rater_02	IXI dataset - MRIQC derivatives	3.1	59.864	"[""noise-local"",""processing""]"	3.0		0	034
sub-0558_T1w	rater_02	IXI dataset - MRIQC derivatives	3.25	74.493	"[""noise-local"",""uncategorized""]"	2.9	background noise	1	566
sub-0947_T1w	rater_02	IXI dataset - MRIQC derivatives	3.4	47.841	"[""head-motion"",""wrap-around""]"	3.5		0	335
sub-1091_T1w	rater_02	IXI dataset - MRIQC derivatives	3.5	44.972	"[""noise-local"",""processing""]"	3.5		0	518
sub-0937_T1w	rater_02	IXI dataset - MRIQC derivatives	3.25	52.162	"[""noise-local"",""processing"",""uncategorized""]"	2.85	background noise	0	444
sub-0957_T1w	rater_02	IXI dataset - MRIQC derivatives	2.55	47.547	"[""head-motion"",""noise-global"",""noise-local"",""processing"",""uncategorized""]"	2.95	background noise	1	329
sub-0331_T1w	rater_02	IXI dataset - MRIQC derivatives	3.5	43.577	"[""processing""]"	3.3		1	609
sub-0457_T1w	rater_02	IXI dataset - MRIQC derivatives	3.0	46.335	"[""noise-local"",""field-variation"",""processing"",""uncategorized""]"	3.5	dropout?	0	637
sub-0880_T1w	rater_02	IXI dataset - MRIQC derivatives	3.4	41.837	"[""noise-local"",""processing""]"	3.15		0	631
sub-1189_T1w	rater_02	IXI dataset - MRIQC derivatives	3.6	49.704	"[""processing""]"	2.65		1	205
sub-0544_T1w	rater_02	IXI dataset - MRIQC derivatives	3.25	53.666	"[""noise-global"",""noise-local"",""processing""]"	3.5		1	328
sub-1097_T1w	rater_02	IXI dataset - MRIQC derivatives	3.6	46.836	"[""noise-local"",""field-variation"",""processing"",""uncategorized""]"	3.2	background noise	0	606
sub-0722_T1w	rater_02	IXI dataset - MRIQC derivatives	3.55	38.459	[]	3.5		0	150
sub-0792_T1w	rater_02	IXI dataset - MRIQC derivatives	3.4	72.232	"[""noise-local"",""wrap-around"",""field-variation""]"	3.1		0	048
sub-1230_T1w	rater_02	IXI dataset - MRIQC derivatives	2.85	61.53	"[""noise-global"",""em-perturbation"",""field-variation"",""processing"",""uncategorized""]"	3.15	dropout?, background noise	0	201
sub-0550_T1w	rater_02	IXI dataset - MRIQC derivatives	3.55	39.516	[]	3.1		1	606
sub-0036_T1w	rater_02	IXI dataset - MRIQC derivatives	3.05	66.937	"[""noise-global"",""noise-local"",""processing"",""uncategorized""]"	2.5	dropout	0	128
sub-0386_T1w	rater_02	IXI dataset - MRIQC derivatives	3.55	44.025	"[""noise-local"",""processing"",""uncategorized""]"	3.2	background noise	0	537
sub-0879_T1w	rater_02	IXI dataset - MRIQC derivatives	3.45	70.138	"[""noise-local"",""processing"",""uncategorized""]"	3.0	dropout?	1	039
sub-0640_T1w	rater_02	IXI dataset - MRIQC derivatives	3.2	46.118	"[""noise-global"",""noise-local"",""processing"",""uncategorized""]"	3.5	background noise	1	161
sub-1231_T1w	rater_02	IXI dataset - MRIQC derivatives	3.85	32.529	[]	3.5		1	609
sub-1048_T1w	rater_02	IXI dataset - MRIQC derivatives	2.7	69.133	"[""noise-local"",""wrap-around"",""field-variation"",""processing"",""uncategorized""]"	3.5	dropout?	1	556
sub-0468_T1w	rater_02	IXI dataset - MRIQC derivatives	1.5	64.906	"[""head-motion"",""noise-global"",""noise-local"",""processing""]"	3.5	head motion artefact: exclusion	1	524
sub-0203_T1w	rater_02	IXI dataset - MRIQC derivatives	3.3	58.576	"[""head-motion"",""uncategorized""]"	3.2	background noise	0	130
sub-0115_T1w	rater_02	IXI dataset - MRIQC derivatives	3.55	39.112	"[""wrap-around""]"	3.5		1	067
sub-0542_T1w	rater_03	IXI dataset - MRIQC derivatives	3.8	27.883	[]	3.5		1	267
sub-0204_T1w	rater_03	IXI dataset - MRIQC derivatives	3.3	40.567	"[""eye-spillover""]"	3.5		0	256
sub-0540_T1w	rater_03	IXI dataset - MRIQC derivatives	1.45	41.299	"[""head-motion"",""eye-spillover"",""noneye-spillover"",""ghost-aliasing""]"	3.5		1	204
sub-0248_T1w	rater_03	IXI dataset - MRIQC derivatives	3.3	36.184	"[""eye-spillover""]"	3.5		1	163
sub-0928_T1w	rater_03	IXI dataset - MRIQC derivatives	3.45	43.928	[]	3.5		1	363
sub-0960_T1w	rater_03	IXI dataset - MRIQC derivatives	2.25	45.288	"[""head-motion"",""eye-spillover"",""noneye-spillover""]"	3.5		1	598
sub-0590_T1w	rater_03	IXI dataset - MRIQC derivatives	3.3	41.233	"[""eye-spillover"",""noneye-spillover""]"	3.5		0	253
sub-0410_T1w	rater_03	IXI dataset - MRIQC derivatives	2.8	40.702	"[""eye-spillover""]"	3.5		0	599
sub-0855_T1w	rater_03	IXI dataset - MRIQC derivatives	2.25	43.696	"[""eye-spillover""]"	1.9	Looks patho + blurry	1	257
sub-0492_T1w	rater_03	IXI dataset - MRIQC derivatives	3.25	40.318	"[""noneye-spillover""]"	3.5		0	052
sub-0834_T1w	rater_03	IXI dataset - MRIQC derivatives	3.35	89.221	"[""eye-spillover"",""wrap-around""]"	3.5		0	221
sub-0030_T1w	rater_03	IXI dataset - MRIQC derivatives	3.8	70.857	[]	3.5		1	633
sub-0488_T1w	rater_03	IXI dataset - MRIQC derivatives	3.3	45.646	"[""noneye-spillover""]"	3.5		1	451
sub-0679_T1w	rater_03	IXI dataset - MRIQC derivatives	3.1	36.24	"[""eye-spillover"",""noneye-spillover""]"	3.5		0	214
sub-1034_T1w	rater_03	IXI dataset - MRIQC derivatives	2.7	118.4	"[""noneye-spillover""]"	3.5		0	485
sub-0935_T1w	rater_03	IXI dataset - MRIQC derivatives	3.25	26.48	"[""noneye-spillover""]"	3.5		1	282
sub-0449_T1w	rater_03	IXI dataset - MRIQC derivatives	3.3	33.457	"[""eye-spillover"",""wrap-around""]"	3.5		0	136
sub-0642_T1w	rater_03	IXI dataset - MRIQC derivatives	3.2	55.522	"[""noneye-spillover"",""wrap-around""]"	3.5		0	275
sub-0481_T1w	rater_03	IXI dataset - MRIQC derivatives	3.7	43.108	[]	3.5		1	483
sub-1208_T1w	rater_03	IXI dataset - MRIQC derivatives	3.35	42.302	"[""eye-spillover""]"	3.5		1	180
sub-1082_T1w	rater_03	IXI dataset - MRIQC derivatives	2.6	45.548	"[""noneye-spillover""]"	2.2	blurry?	1	526
sub-1171_T1w	rater_03	IXI dataset - MRIQC derivatives	2.95	52.279	"[""eye-spillover"",""noneye-spillover"",""wrap-around""]"	3.5		1	211
sub-0518_T1w	rater_03	IXI dataset - MRIQC derivatives	3.0	40.857	"[""eye-spillover""]"	3.5		0	162
sub-0229_T1w	rater_03	IXI dataset - MRIQC derivatives	2.35	50.355	"[""head-motion"",""noneye-spillover""]"	3.5		0	634
sub-0910_T1w	rater_03	IXI dataset - MRIQC derivatives	1.35	35.853	"[""head-motion"",""eye-spillover"",""noneye-spillover""]"	3.5		1	316
sub-0395_T1w	rater_03	IXI dataset - MRIQC derivatives	3.0	75.971	"[""eye-spillover""]"	3.5		1	033
sub-0228_T1w	rater_03	IXI dataset - MRIQC derivatives	3.4	26.902	"[""eye-spillover"",""noneye-spillover""]"	3.5		1	195
sub-0966_T1w	rater_03	IXI dataset - MRIQC derivatives	3.4	33.102	"[""noneye-spillover""]"	3.5		0	572
sub-0892_T1w	rater_03	IXI dataset - MRIQC derivatives	3.4	22.254	"[""eye-spillover""]"	3.5		0	180
sub-0497_T1w	rater_03	IXI dataset - MRIQC derivatives	3.35	50.049	"[""eye-spillover"",""noneye-spillover""]"	3.5		0	255
sub-1035_T1w	rater_03	IXI dataset - MRIQC derivatives	3.4	32.378	"[""noneye-spillover""]"	3.5		1	093
sub-0756_T1w	rater_03	IXI dataset - MRIQC derivatives	2.95	34.127	"[""eye-spillover""]"	3.5		1	566
sub-1184_T1w	rater_03	IXI dataset - MRIQC derivatives	2.45	41.509	"[""eye-spillover"",""noneye-spillover""]"	3.5		0	385
sub-0689_T1w	rater_03	IXI dataset - MRIQC derivatives	3.35	47.145	"[""eye-spillover""]"	3.5		1	276
sub-0529_T1w	rater_03	IXI dataset - MRIQC derivatives	3.4	35.297	"[""eye-spillover""]"	3.5		1	437
sub-0755_T1w	rater_03	IXI dataset - MRIQC derivatives	2.6	49.8	"[""eye-spillover""]"	3.5	looks blurry	0	257
sub-0923_T1w	rater_03	IXI dataset - MRIQC derivatives	2.6	41.51	"[""eye-spillover"",""noneye-spillover""]"	3.5	blurry	1	014
sub-0082_T1w	rater_03	IXI dataset - MRIQC derivatives	2.75	42.683	"[""noneye-spillover""]"	3.5	blurry	0	014
sub-0057_T1w	rater_03	IXI dataset - MRIQC derivatives	2.4	75.549	"[""eye-spillover"",""noneye-spillover""]"	2.1	blurry	1	544
sub-0478_T1w	rater_03	IXI dataset - MRIQC derivatives	2.95	60.234	"[""noneye-spillover""]"	3.5		0	214
sub-0929_T1w	rater_03	IXI dataset - MRIQC derivatives	2.65	75.196	[]	3.5		1	516
sub-1226_T1w	rater_03	IXI dataset - MRIQC derivatives	1.6	41.586	"[""head-motion"",""noneye-spillover""]"	3.5		1	577
sub-0059_T1w	rater_03	IXI dataset - MRIQC derivatives	2.95	29.715	"[""eye-spillover"",""noneye-spillover""]"	3.5		0	105
sub-0359_T1w	rater_03	IXI dataset - MRIQC derivatives	2.45	27.315	"[""eye-spillover"",""noneye-spillover""]"	3.5		1	538
sub-1150_T1w	rater_03	IXI dataset - MRIQC derivatives	2.65	42.26	[]	3.5	blurry	0	452
sub-0617_T1w	rater_03	IXI dataset - MRIQC derivatives	3.35	26.271	"[""eye-spillover""]"	3.5		1	519
sub-0562_T1w	rater_03	IXI dataset - MRIQC derivatives	2.75	63.397	"[""eye-spillover""]"	3.5		1	453
sub-0982_T1w	rater_03	IXI dataset - MRIQC derivatives	3.3	28.248	"[""eye-spillover"",""noneye-spillover""]"	3.5		0	253
sub-0716_T1w	rater_03	IXI dataset - MRIQC derivatives	1.45	49.752	"[""head-motion"",""noneye-spillover""]"	3.5		0	636
sub-0904_T1w	rater_03	IXI dataset - MRIQC derivatives	1.8	20.024	"[""eye-spillover"",""noneye-spillover""]"	3.5		0	353
sub-0184_T1w	rater_03	IXI dataset - MRIQC derivatives	3.5	24.855	"[""wrap-around""]"	3.5		1	136
sub-0396_T1w	rater_03	IXI dataset - MRIQC derivatives	2.75	55.904	"[""eye-spillover""]"	3.5		0	313
sub-1044_T1w	rater_03	IXI dataset - MRIQC derivatives	3.55	83.32	[]	3.5		1	362
sub-0621_T1w	rater_03	IXI dataset - MRIQC derivatives	3.3	21.767	"[""eye-spillover"",""noneye-spillover""]"	3.5		0	610
sub-0778_T1w	rater_03	IXI dataset - MRIQC derivatives	2.55	34.338	[]	2.25	blurry	0	239
sub-0620_T1w	rater_03	IXI dataset - MRIQC derivatives	2.7	42.923	"[""noneye-spillover""]"	3.5		1	258
sub-0186_T1w	rater_03	IXI dataset - MRIQC derivatives	3.05	40.588	"[""noneye-spillover""]"	3.5		0	661
sub-0852_T1w	rater_03	IXI dataset - MRIQC derivatives	3.4	37.121	"[""eye-spillover""]"	3.5		0	601
sub-0499_T1w	rater_03	IXI dataset - MRIQC derivatives	3.3	54.208	"[""eye-spillover""]"	3.5		1	637
sub-0862_T1w	rater_03	IXI dataset - MRIQC derivatives	2.6	38.29	"[""head-motion"",""eye-spillover"",""noneye-spillover""]"	3.5		0	284
sub-1195_T1w	rater_03	IXI dataset - MRIQC derivatives	2.55	58.734	"[""eye-spillover"",""noneye-spillover""]"	3.5	blurry+big noise	0	544
sub-0374_T1w	rater_03	IXI dataset - MRIQC derivatives	2.4	37.039	"[""eye-spillover"",""noneye-spillover"",""noise-global""]"	3.5		1	443
sub-0737_T1w	rater_03	IXI dataset - MRIQC derivatives	2.95	39.315	"[""noneye-spillover""]"	3.5		0	546
sub-0144_T1w	rater_03	IXI dataset - MRIQC derivatives	2.45	26.522	"[""head-motion"",""eye-spillover""]"	3.5		1	313
sub-0725_T1w	rater_03	IXI dataset - MRIQC derivatives	3.2	46.611	"[""noneye-spillover""]"	3.5		1	441
sub-0302_T1w	rater_01	IXI dataset - MRIQC derivatives	3.6	42.918	[]	3.5		1	643
sub-0452_T1w	rater_01	IXI dataset - MRIQC derivatives	3.45	89.462	"[""eye-spillover""]"	3.5	some eye spill over 	0	206
sub-0580_T1w	rater_01	IXI dataset - MRIQC derivatives	3.4	58.914	"[""inu""]"	3.5	light IIH	1	452
sub-0004_T1w	rater_01	IXI dataset - MRIQC derivatives	3.55	96.043	[]	3.5	some IIH	1	256
sub-0525_T1w	rater_01	IXI dataset - MRIQC derivatives	3.25	50.113	"[""head-motion""]"	3.5		0	452
sub-0804_T1w	rater_01	IXI dataset - MRIQC derivatives	2.85	64.144	"[""uncategorized""]"	3.5	artifacts in background image	0	515
sub-0039_T1w	rater_01	IXI dataset - MRIQC derivatives	2.3	104.939	"[""wrap-around""]"	3.5	Wrong FoV or big head. May miss part of the frontal cortex  (slices 107-122)	0	632
sub-0163_T1w	rater_01	IXI dataset - MRIQC derivatives	3.35	49.303	"[""uncategorized""]"	3.5	some artifacts in GB image, frontal part (near eyes regions)	0	519
sub-0867_T1w	rater_01	IXI dataset - MRIQC derivatives	2.6	58.917	"[""wrap-around""]"	3.5	FoV may be problematic in rontal regions	1	212
sub-0724_T1w	rater_01	IXI dataset - MRIQC derivatives	2.45	27.6	"[""head-motion"",""noise-global""]"	3.5		1	387
sub-0169_T1w	rater_01	IXI dataset - MRIQC derivatives	2.45	76.578	"[""head-motion"",""wrap-around"",""ghost-aliasing""]"	3.5	Aliasing in BG image (outside the brain) - tight FoV	0	212
sub-0653_T1w	rater_01	IXI dataset - MRIQC derivatives	2.55	70.635	"[""head-motion"",""inu""]"	3.5		0	130
sub-0644_T1w	rater_01	IXI dataset - MRIQC derivatives	3.35	48.369	"[""uncategorized""]"	3.5	artiacts in BG mage (eyes region)	1	095
sub-0624_T1w	rater_01	IXI dataset - MRIQC derivatives	1.5	193.743	"[""uncategorized""]"	1.9	Weird anatomy. Polymicrogyria?	0	482
sub-0390_T1w	rater_01	IXI dataset - MRIQC derivatives	2.8	73.825	"[""ghost-aliasing""]"	3.5	ghost in BG image 	1	335
sub-0605_T1w	rater_01	IXI dataset - MRIQC derivatives	3.35	58.707	"[""inu""]"	3.5		1	296
sub-0669_T1w	rater_01	IXI dataset - MRIQC derivatives	3.25	74.096	"[""wrap-around"",""uncategorized""]"	3.5	tight FoV , Artifacts on BG image (eyes region)	0	635
sub-1145_T1w	rater_01	IXI dataset - MRIQC derivatives	3.0	45.83	"[""eye-spillover"",""inu""]"	3.5		1	159
sub-0883_T1w	rater_01	IXI dataset - MRIQC derivatives	3.2	53.18	"[""head-motion"",""inu""]"	3.5	artifacts in BG image	1	137
sub-0046_T1w	rater_01	IXI dataset - MRIQC derivatives	2.55	26.693	"[""head-motion""]"	3.5		1	353
sub-0539_T1w	rater_01	IXI dataset - MRIQC derivatives	2.4	136.335	"[""inu""]"	1.85	Some dark patches in WM (slices 114-136)	1	105
sub-0067_T1w	rater_01	IXI dataset - MRIQC derivatives	3.05	43.379	"[""head-motion"",""inu""]"	3.5	artifacts in BG image	1	080
sub-0419_T1w	rater_01	IXI dataset - MRIQC derivatives	2.7	30.297	"[""head-motion""]"	3.5		1	605
sub-0601_T1w	rater_01	IXI dataset - MRIQC derivatives	3.45	80.013	"[""inu"",""uncategorized""]"	3.5	motion artifacts in BG	1	034
sub-0032_T1w	rater_01	IXI dataset - MRIQC derivatives	3.6	25.15	[]	3.5		1	162
sub-0793_T1w	rater_01	IXI dataset - MRIQC derivatives	3.5	47.075	"[""head-motion""]"	3.5	slight motion and small artifacts n BG	1	049
sub-0409_T1w	rater_01	IXI dataset - MRIQC derivatives	2.6	29.071	"[""head-motion"",""inu""]"	3.5	strong artifacts in BG	0	565
sub-0554_T1w	rater_01	IXI dataset - MRIQC derivatives	3.25	54.803	"[""noise-global""]"	3.5	some global noise in eyes region	1	635
sub-0260_T1w	rater_01	IXI dataset - MRIQC derivatives	2.65	52.78	"[""head-motion"",""noise-global""]"	3.5	Frontal regions noisy. Artifacts in BG	0	328
sub-0741_T1w	rater_01	IXI dataset - MRIQC derivatives	3.35	29.322	"[""inu""]"	3.5		0	052
sub-1002_T1w	rater_01	IXI dataset - MRIQC derivatives	2.85	61.964	"[""head-motion"",""inu""]"	3.5	noise and IIH in eyes region	1	603
sub-0316_T1w	rater_01	IXI dataset - MRIQC derivatives	2.45	25.878	"[""head-motion"",""noise-global""]"	3.5		0	072
sub-1114_T1w	rater_01	IXI dataset - MRIQC derivatives	3.6	24.121	[]	3.5		1	218
sub-0040_T1w	rater_01	IXI dataset - MRIQC derivatives	3.4	33.602	"[""noise-global"",""inu""]"	3.5		1	646
sub-0295_T1w	rater_01	IXI dataset - MRIQC derivatives	3.55	42.885	[]	3.5		0	051
sub-0285_T1w	rater_01	IXI dataset - MRIQC derivatives	3.45	66.848	"[""wrap-around"",""inu""]"	3.5	tight F0V (may be porbleamtic) otherwise, good qualty	1	572
sub-0134_T1w	rater_01	IXI dataset - MRIQC derivatives	3.3	46.774	"[""uncategorized""]"	3.5	BG image atifacts	0	638
sub-0088_T1w	rater_01	IXI dataset - MRIQC derivatives	1.3	91.263	"[""uncategorized""]"	3.5	lesion/seizure (?) in left temporal/occipital (slices 90-120)	0	448
sub-0007_T1w	rater_01	IXI dataset - MRIQC derivatives	3.5	34.487	[]	3.5		1	262
sub-0954_T1w	rater_01	IXI dataset - MRIQC derivatives	1.5	92.709	"[""ghost-other""]"	3.5	horiontal artifacts crossing the brain  (slices46-50)	1	102
sub-0392_T1w	rater_01	IXI dataset - MRIQC derivatives	3.95	29.464	[]	3.5		0	608
sub-0595_T1w	rater_01	IXI dataset - MRIQC derivatives	2.75	39.738	"[""head-motion"",""ghost-aliasing"",""inu""]"	3.5	ghosting in BG image	0	213
sub-0995_T1w	rater_01	IXI dataset - MRIQC derivatives	1.4	84.316	"[""uncategorized""]"	1.9	artifacts in BG image. weird anatomy (too much CSF?)	0	257
sub-0606_T1w	rater_01	IXI dataset - MRIQC derivatives	2.9	38.496	"[""head-motion"",""noise-global"",""inu""]"	3.5	BG image artifacts	0	258
sub-0154_T1w	rater_01	IXI dataset - MRIQC derivatives	3.6	41.286	[]	3.5	few artifacts in BG image	1	255
sub-0448_T1w	rater_01	IXI dataset - MRIQC derivatives	3.55	45.193	[]	3.5	some artifacts in BG image	0	218
sub-0847_T1w	rater_01	IXI dataset - MRIQC derivatives	3.0	48.967	"[""head-motion"",""inu""]"	3.5	artifacts in frnta(eyes) region	0	163
sub-0776_T1w	rater_01	IXI dataset - MRIQC derivatives	3.55	34.202	[]	3.5		0	267
sub-0888_T1w	rater_01	IXI dataset - MRIQC derivatives	2.95	71.974	"[""wrap-around""]"	3.5	tight F0V (may be missing some frontal cortex)	1	508
sub-0178_T1w	rater_01	IXI dataset - MRIQC derivatives	3.0	38.503	"[""inu""]"	3.5	global artifacts in BG image	0	201
sub-0632_T1w	rater_01	IXI dataset - MRIQC derivatives	3.55	44.1	[]	3.5		1	092
sub-0058_T1w	rater_01	IXI dataset - MRIQC derivatives	3.05	75.241	"[""uncategorized""]"	3.5	strong artifats in BG image (outside the brain)	0	484
sub-1172_T1w	rater_01	IXI dataset - MRIQC derivatives	3.15	50.627	"[""noise-global"",""inu""]"	3.5		1	277
sub-0728_T1w	rater_01	IXI dataset - MRIQC derivatives	3.55	33.54	[]	3.5		1	096
sub-1133_T1w	rater_01	IXI dataset - MRIQC derivatives	3.0	58.303	"[""wrap-around""]"	3.5	small FoV or big head (thigh in frontal and occipital regions)	0	611
sub-0608_T1w	rater_01	IXI dataset - MRIQC derivatives	3.15	41.778	"[""uncategorized""]"	3.5	artifacts in BG image	1	356
