"rater","sub","defaced","ratings"
8,224,"original","excluded"
8,224,"defaced","excluded"
8,225,"original","excellent"
8,225,"defaced","excluded"
8,226,"original","good"
8,226,"defaced","poor"
8,227,"original","good"
8,227,"defaced","excellent"
8,228,"original","poor"
8,228,"defaced","good"
8,229,"original","excellent"
8,229,"defaced","good"
8,230,"original","good"
8,230,"defaced","excellent"
8,231,"original","good"
8,231,"defaced","excellent"
8,232,"original","poor"
8,232,"defaced","excluded"
8,233,"original","poor"
8,233,"defaced","good"
8,234,"original","excluded"
8,234,"defaced","excluded"
8,235,"original","excellent"
8,235,"defaced","excellent"
8,236,"original","good"
8,236,"defaced","poor"
8,237,"original","excluded"
8,237,"defaced","excellent"
8,238,"original","excluded"
8,238,"defaced","good"
8,239,"original","excellent"
8,239,"defaced","excluded"
8,240,"original","excellent"
8,240,"defaced","excellent"
8,241,"original","good"
8,241,"defaced","excellent"
8,242,"original","excellent"
8,242,"defaced","excellent"
8,243,"original","poor"
8,243,"defaced","good"
8,244,"original","excellent"
8,244,"defaced","excluded"
8,245,"original","excellent"
8,245,"defaced","poor"
8,246,"original","excellent"
8,246,"defaced","good"
8,247,"original","good"
8,247,"defaced","good"
8,248,"original","excellent"
8,248,"defaced","poor"
8,249,"original","good"
8,249,"defaced","good"
8,250,"original","excellent"
8,250,"defaced","excluded"
8,251,"original","poor"
8,251,"defaced","good"
8,252,"original","poor"
8,252,"defaced","good"
8,253,"original","excellent"
8,253,"defaced","excellent"
8,254,"original","excellent"
8,254,"defaced","good"
8,255,"original","excellent"
8,255,"defaced","excluded"
8,256,"original","excluded"
8,256,"defaced","excluded"
8,257,"original","excellent"
8,257,"defaced","poor"
8,258,"original","poor"
8,258,"defaced","excellent"
8,259,"original","excellent"
8,259,"defaced","excellent"
8,260,"original","excellent"
8,260,"defaced","excellent"
8,261,"original","excluded"
8,261,"defaced","excellent"
8,262,"original","poor"
8,262,"defaced","good"
8,263,"original","poor"
8,263,"defaced","excluded"
8,264,"original","excellent"
8,264,"defaced","good"
8,265,"original","excellent"
8,265,"defaced","excellent"
8,266,"original","good"
8,266,"defaced","good"
8,267,"original","excellent"
8,267,"defaced","poor"
8,268,"original","excellent"
8,268,"defaced","poor"
8,269,"original","excellent"
8,269,"defaced","good"
8,270,"original","poor"
8,270,"defaced","good"
8,271,"original","good"
8,271,"defaced","excellent"
8,272,"original","excellent"
8,272,"defaced","excellent"
8,273,"original","good"
8,273,"defaced","good"
8,274,"original","excluded"
8,274,"defaced","excellent"
8,275,"original","excellent"
8,275,"defaced","excellent"
8,276,"original","excluded"
8,276,"defaced","poor"
8,277,"original","excellent"
8,277,"defaced","excluded"
8,278,"original","excellent"
8,278,"defaced","excellent"
8,279,"original","excellent"
8,279,"defaced","good"
8,280,"original","good"
8,280,"defaced","excellent"
8,281,"original","excellent"
8,281,"defaced","poor"
8,282,"original","excellent"
8,282,"defaced","excellent"
8,283,"original","good"
8,283,"defaced","good"
8,284,"original","excellent"
8,284,"defaced","excellent"
8,285,"original","good"
8,285,"defaced","excluded"
8,286,"original","excellent"
8,286,"defaced","poor"
8,287,"original","poor"
8,287,"defaced","poor"
8,288,"original","excellent"
8,288,"defaced","good"
8,289,"original","good"
8,289,"defaced","excluded"
8,290,"original","excellent"
8,290,"defaced","poor"
8,291,"original","excluded"
8,291,"defaced","excellent"
8,292,"original","excellent"
8,292,"defaced","good"
8,293,"original","excellent"
8,293,"defaced","poor"
8,294,"original","poor"
8,294,"defaced","excellent"
8,295,"original","excellent"
8,295,"defaced","excellent"
8,296,"original","excellent"
8,296,"defaced","excellent"
8,297,"original","poor"
8,297,"defaced","good"
8,298,"original","poor"
8,298,"defaced","excellent"
8,299,"original","poor"
8,299,"defaced","excluded"
8,300,"original","excellent"
8,300,"defaced","excellent"
8,301,"original","good"
8,301,"defaced","poor"
8,302,"original","excellent"
8,302,"defaced","excellent"
8,303,"original","excellent"
8,303,"defaced","poor"
8,304,"original","poor"
8,304,"defaced","poor"
8,305,"original","excellent"
8,305,"defaced","excellent"
8,306,"original","poor"
8,306,"defaced","excellent"
8,307,"original","excluded"
8,307,"defaced","poor"
8,308,"original","poor"
8,308,"defaced","excellent"
8,309,"original","excellent"
8,309,"defaced","good"
8,310,"original","excellent"
8,310,"defaced","good"
8,311,"original","excellent"
8,311,"defaced","excellent"
8,312,"original","poor"
8,312,"defaced","poor"
8,313,"original","good"
8,313,"defaced","poor"
8,314,"original","poor"
8,314,"defaced","poor"
8,315,"original","good"
8,315,"defaced","excellent"
8,316,"original","excluded"
8,316,"defaced","excellent"
8,317,"original","good"
8,317,"defaced","excluded"
8,318,"original","poor"
8,318,"defaced","excellent"
8,319,"original","good"
8,319,"defaced","excluded"
8,320,"original","excellent"
8,320,"defaced","excellent"
8,321,"original","excellent"
8,321,"defaced","excellent"
8,322,"original","excellent"
8,322,"defaced","excluded"
8,323,"original","excellent"
8,323,"defaced","excellent"
8,324,"original","excellent"
8,324,"defaced","poor"
8,325,"original","poor"
8,325,"defaced","good"
8,326,"original","good"
8,326,"defaced","excellent"
8,327,"original","poor"
8,327,"defaced","excellent"
8,328,"original","good"
8,328,"defaced","poor"
8,329,"original","good"
8,329,"defaced","excluded"
8,330,"original","excellent"
8,330,"defaced","poor"
8,331,"original","poor"
8,331,"defaced","excellent"
8,332,"original","excellent"
8,332,"defaced","poor"
8,333,"original","excellent"
8,333,"defaced","good"
8,334,"original","poor"
8,334,"defaced","excellent"
8,335,"original","good"
8,335,"defaced","excellent"
8,336,"original","good"
8,336,"defaced","good"
8,337,"original","excellent"
8,337,"defaced","excellent"
8,338,"original","poor"
8,338,"defaced","good"
8,339,"original","good"
8,339,"defaced","excluded"
8,340,"original","excellent"
8,340,"defaced","excluded"
8,341,"original","poor"
8,341,"defaced","poor"
8,342,"original","excluded"
8,342,"defaced","excellent"
8,343,"original","excellent"
8,343,"defaced","poor"
8,344,"original","good"
8,344,"defaced","poor"
8,345,"original","excluded"
8,345,"defaced","excellent"
8,346,"original","excellent"
8,346,"defaced","poor"
8,347,"original","excellent"
8,347,"defaced","good"
8,348,"original","poor"
8,348,"defaced","good"
8,349,"original","poor"
8,349,"defaced","excellent"
8,350,"original","poor"
8,350,"defaced","poor"
8,351,"original","excellent"
8,351,"defaced","excellent"
8,352,"original","excellent"
8,352,"defaced","excellent"
8,353,"original","excellent"
8,353,"defaced","poor"
8,354,"original","excellent"
8,354,"defaced","good"
8,355,"original","good"
8,355,"defaced","excellent"
8,356,"original","poor"
8,356,"defaced","excellent"
8,357,"original","good"
8,357,"defaced","poor"
8,358,"original","poor"
8,358,"defaced","good"
8,359,"original","poor"
8,359,"defaced","poor"
8,360,"original","poor"
8,360,"defaced","excluded"
8,361,"original","poor"
8,361,"defaced","poor"
8,362,"original","good"
8,362,"defaced","excellent"
8,363,"original","excellent"
8,363,"defaced","excluded"
8,364,"original","excluded"
8,364,"defaced","good"
8,365,"original","excellent"
8,365,"defaced","good"
8,366,"original","excellent"
8,366,"defaced","excellent"
8,367,"original","poor"
8,367,"defaced","excluded"
8,368,"original","excellent"
8,368,"defaced","excellent"
8,369,"original","excellent"
8,369,"defaced","good"
8,370,"original","excellent"
8,370,"defaced","good"
8,371,"original","excellent"
8,371,"defaced","excluded"
8,372,"original","good"
8,372,"defaced","poor"
8,373,"original","poor"
8,373,"defaced","excellent"
8,374,"original","excellent"
8,374,"defaced","excellent"
8,375,"original","excellent"
8,375,"defaced","poor"
8,376,"original","excellent"
8,376,"defaced","good"
8,377,"original","excellent"
8,377,"defaced","excellent"
8,378,"original","excellent"
8,378,"defaced","poor"
8,379,"original","good"
8,379,"defaced","poor"
8,380,"original","good"
8,380,"defaced","poor"
8,381,"original","excluded"
8,381,"defaced","poor"
8,382,"original","excellent"
8,382,"defaced","poor"
8,383,"original","poor"
8,383,"defaced","excellent"
8,384,"original","good"
8,384,"defaced","good"
8,385,"original","excellent"
8,385,"defaced","excellent"
8,386,"original","good"
8,386,"defaced","poor"
8,387,"original","poor"
8,387,"defaced","poor"
8,388,"original","excluded"
8,388,"defaced","poor"
8,389,"original","poor"
8,389,"defaced","excluded"
8,390,"original","good"
8,390,"defaced","excellent"
8,391,"original","excluded"
8,391,"defaced","excluded"
8,392,"original","good"
8,392,"defaced","good"
8,393,"original","poor"
8,393,"defaced","excellent"
8,394,"original","excellent"
8,394,"defaced","excellent"
8,395,"original","good"
8,395,"defaced","excellent"
8,396,"original","poor"
8,396,"defaced","poor"
8,397,"original","good"
8,397,"defaced","poor"
8,398,"original","excellent"
8,398,"defaced","excellent"
8,399,"original","poor"
8,399,"defaced","poor"
8,400,"original","excluded"
8,400,"defaced","good"
8,401,"original","excellent"
8,401,"defaced","good"
8,402,"original","excellent"
8,402,"defaced","good"
8,403,"original","excluded"
8,403,"defaced","poor"
8,404,"original","excellent"
8,404,"defaced","excellent"
8,405,"original","excellent"
8,405,"defaced","poor"
8,406,"original","poor"
8,406,"defaced","excellent"
8,407,"original","good"
8,407,"defaced","excluded"
8,408,"original","good"
8,408,"defaced","excellent"
8,409,"original","excluded"
8,409,"defaced","good"
8,410,"original","good"
8,410,"defaced","good"
8,411,"original","poor"
8,411,"defaced","poor"
8,412,"original","excellent"
8,412,"defaced","good"
8,413,"original","excluded"
8,413,"defaced","good"
8,414,"original","excellent"
8,414,"defaced","good"
8,415,"original","excellent"
8,415,"defaced","excellent"
8,416,"original","excluded"
8,416,"defaced","poor"
8,417,"original","poor"
8,417,"defaced","excluded"
8,418,"original","poor"
8,418,"defaced","excluded"
8,419,"original","excluded"
8,419,"defaced","excluded"
8,420,"original","good"
8,420,"defaced","poor"
8,421,"original","good"
8,421,"defaced","excellent"
8,422,"original","excellent"
8,422,"defaced","excellent"
8,423,"original","excellent"
8,423,"defaced","poor"
8,424,"original","excellent"
8,424,"defaced","good"
8,425,"original","good"
8,425,"defaced","good"
8,426,"original","poor"
8,426,"defaced","excluded"
8,427,"original","excluded"
8,427,"defaced","excellent"
8,428,"original","good"
8,428,"defaced","good"
8,429,"original","poor"
8,429,"defaced","poor"
8,430,"original","good"
8,430,"defaced","excellent"
8,431,"original","excellent"
8,431,"defaced","excellent"
8,432,"original","excellent"
8,432,"defaced","excellent"
8,433,"original","poor"
8,433,"defaced","good"
8,434,"original","excellent"
8,434,"defaced","excellent"
8,435,"original","poor"
8,435,"defaced","good"
8,436,"original","poor"
8,436,"defaced","good"
8,437,"original","poor"
8,437,"defaced","poor"
8,438,"original","poor"
8,438,"defaced","excluded"
8,439,"original","poor"
8,439,"defaced","poor"
8,440,"original","poor"
8,440,"defaced","excellent"
8,441,"original","excluded"
8,441,"defaced","excellent"
8,442,"original","poor"
8,442,"defaced","poor"
8,443,"original","good"
8,443,"defaced","excellent"
8,444,"original","excellent"
8,444,"defaced","excellent"
8,445,"original","poor"
8,445,"defaced","excluded"
8,446,"original","excellent"
8,446,"defaced","excellent"
8,447,"original","excellent"
8,447,"defaced","poor"
8,448,"original","poor"
8,448,"defaced","good"
8,449,"original","excellent"
8,449,"defaced","excellent"
8,450,"original","excellent"
8,450,"defaced","excellent"
8,451,"original","poor"
8,451,"defaced","excellent"
8,452,"original","good"
8,452,"defaced","poor"
8,453,"original","good"
8,453,"defaced","excellent"
8,454,"original","poor"
8,454,"defaced","poor"
8,455,"original","excellent"
8,455,"defaced","excellent"
8,456,"original","excellent"
8,456,"defaced","poor"
8,457,"original","excluded"
8,457,"defaced","excellent"
8,458,"original","excellent"
8,458,"defaced","good"
8,459,"original","poor"
8,459,"defaced","excluded"
8,460,"original","excluded"
8,460,"defaced","excellent"
8,461,"original","poor"
8,461,"defaced","excluded"
8,462,"original","excellent"
8,462,"defaced","poor"
8,463,"original","good"
8,463,"defaced","excellent"
8,464,"original","poor"
8,464,"defaced","excellent"
8,465,"original","excellent"
8,465,"defaced","excellent"
8,466,"original","good"
8,466,"defaced","excluded"
8,467,"original","poor"
8,467,"defaced","excluded"
8,468,"original","poor"
8,468,"defaced","good"
8,469,"original","poor"
8,469,"defaced","excellent"
8,470,"original","excellent"
8,470,"defaced","poor"
8,471,"original","poor"
8,471,"defaced","excellent"
8,472,"original","good"
8,472,"defaced","poor"
8,473,"original","excellent"
8,473,"defaced","poor"
8,474,"original","poor"
8,474,"defaced","poor"
8,475,"original","excluded"
8,475,"defaced","good"
8,476,"original","excellent"
8,476,"defaced","excellent"
8,477,"original","poor"
8,477,"defaced","good"
8,478,"original","good"
8,478,"defaced","poor"
8,479,"original","good"
8,479,"defaced","poor"
8,480,"original","excellent"
8,480,"defaced","good"
8,481,"original","good"
8,481,"defaced","excellent"
8,482,"original","excellent"
8,482,"defaced","excellent"
8,483,"original","excellent"
8,483,"defaced","excellent"
8,484,"original","good"
8,484,"defaced","poor"
8,485,"original","good"
8,485,"defaced","excellent"
8,486,"original","excellent"
8,486,"defaced","poor"
8,487,"original","good"
8,487,"defaced","poor"
8,488,"original","excellent"
8,488,"defaced","poor"
8,489,"original","excellent"
8,489,"defaced","excellent"
8,490,"original","excluded"
8,490,"defaced","excellent"
8,491,"original","excellent"
8,491,"defaced","excluded"
8,492,"original","poor"
8,492,"defaced","excellent"
8,493,"original","excluded"
8,493,"defaced","excellent"
8,494,"original","good"
8,494,"defaced","good"
8,495,"original","good"
8,495,"defaced","excluded"
8,496,"original","good"
8,496,"defaced","excellent"
8,497,"original","good"
8,497,"defaced","good"
8,498,"original","excluded"
8,498,"defaced","excellent"
8,499,"original","poor"
8,499,"defaced","good"
8,500,"original","excellent"
8,500,"defaced","good"
8,501,"original","poor"
8,501,"defaced","poor"
8,502,"original","excluded"
8,502,"defaced","good"
8,503,"original","poor"
8,503,"defaced","excellent"
8,504,"original","good"
8,504,"defaced","excellent"
8,505,"original","poor"
8,505,"defaced","good"
8,506,"original","excellent"
8,506,"defaced","poor"
8,507,"original","poor"
8,507,"defaced","good"
8,508,"original","poor"
8,508,"defaced","good"
8,509,"original","excluded"
8,509,"defaced","excellent"
8,510,"original","excellent"
8,510,"defaced","poor"
8,511,"original","excellent"
8,511,"defaced","excluded"
8,512,"original","poor"
8,512,"defaced","excellent"
8,513,"original","poor"
8,513,"defaced","excluded"
8,514,"original","excluded"
8,514,"defaced","good"
8,515,"original","excluded"
8,515,"defaced","poor"
8,516,"original","excluded"
8,516,"defaced","excellent"
8,517,"original","excluded"
8,517,"defaced","poor"
8,518,"original","excellent"
8,518,"defaced","good"
8,519,"original","excellent"
8,519,"defaced","excluded"
8,520,"original","excluded"
8,520,"defaced","excluded"
8,521,"original","good"
8,521,"defaced","excellent"
8,522,"original","good"
8,522,"defaced","excluded"
8,523,"original","excellent"
8,523,"defaced","good"
8,524,"original","poor"
8,524,"defaced","poor"
8,525,"original","excluded"
8,525,"defaced","poor"
8,526,"original","poor"
